negotiation_id,bid_id,tender_id,vendor_id,vendor_name,negotiation_type,item_category,negotiation_start_date,negotiation_end_date,duration_days,negotiation_status,outcome,initial_bid_amount,target_amount,current_offer_amount,final_agreed_amount,savings_amount,savings_pct,num_rounds,num_meetings,negotiation_points,resolved_points,pending_points,strategy,lead_negotiator_buyer,lead_negotiator_vendor,num_stakeholders_buyer,num_stakeholders_vendor,buyer_concessions,vendor_concessions,communication_mode,priority,complexity,buyer_satisfaction,vendor_satisfaction,bottlenecks,bafo_requested,bafo_received,bafo_amount,is_escalated,risk_level,time_pressure,market_impact,has_competing_bids,num_competing_bids,value_at_risk_pct,next_review_date,last_updated,notes,resolution_rate_pct,price_reduction_pct
NEG00690,BID01613,TENDER00359,VEN01049,Vendor 1049,Quality Standards,MEP Installation,2026-01-04,,3,Escalated,Ongoing,515436748.85,456771209.32,480765507.29,,,,3,9,5,3,2,Best and Final Offer,Procurement Head,Director - Sales,2,1,None,None,Video Conference,High,High,,,None,True,True,460207614.48,False,Low,High,Favorable,False,0,48.84,,2026-01-04,Awaiting management approval,60.0,6.73
NEG00691,BID00734,TENDER00311,VEN01211,Vendor 1211,Commercial Terms,Electrical Work,2025-12-21,2026-01-06,16,Failed,Failed,51224384.53,48190520.79,48373213.93,,,,2,4,4,3,1,Best and Final Offer,Procurement Head,Senior Sales Manager,4,4,None,None,Email,Low,Medium,42.98,35.92,None,True,False,,False,High,Low,Unfavorable,False,0,91.13,,2025-12-31,Vendor firm on pricing,75.0,5.57
NEG00692,BID01074,TENDER00124,VEN00060,Vendor 60,Delivery Schedule,Civil Works,2025-11-30,2026-01-18,49,Agreement Reached,Successful,242713345.67,223293803.88,242058263.68,226828992.18,15884353.48,6.54,2,7,15,14,1,Compromising,Commercial Manager,Account Manager,5,3,Reduced Penalty,None,Mixed (Multiple Modes),Medium,Low,86.52,65.26,None,True,True,226828992.18,False,Medium,Medium,Unfavorable,False,0,29.44,,2026-01-07,Escalation required,93.33,0.27
NEG00693,BID01380,TENDER00117,VEN00952,Vendor 952,Penalty Clauses,MEP Installation,2025-01-30,2025-02-27,28,Failed,Cancelled,1156590353.24,1073093941.34,1147061853.4,,,,2,8,3,1,2,Accommodating,Director - Procurement,Account Manager,4,3,None,None,Email,Medium,Low,,,None,False,False,,False,High,Medium,Favorable,False,0,92.05,,2026-01-07,Delivery schedule revised,33.33,0.82
NEG00694,BID01413,TENDER00153,VEN00736,Vendor 736,Delivery Schedule,Construction Services,2025-12-30,,8,Awaiting Response,Ongoing,879071929.45,771131766.06,863786062.94,,,,2,7,10,9,1,Accommodating,Contracts Manager,Regional Manager,2,2,None,None,Phone Call,High,Low,,,None,True,True,832956306.57,False,Low,High,Neutral,False,0,58.92,2026-01-18,2026-01-05,Positive discussions,90.0,1.74
NEG00695,BID01312,TENDER00314,VEN01739,Vendor 1739,Scope of Work,Electrical Work,2025-08-22,2025-09-01,10,Agreement Reached,Successful,336229281.03,293397974.3,335315389.13,325524561.77,10704719.26,3.18,8,5,5,2,3,Assertive,Contracts Manager,Senior Sales Manager,6,1,None,None,Video Conference,Medium,Very High,72.4,81.28,None,False,False,,False,Medium,Critical,Favorable,False,0,16.04,,2025-12-31,Payment terms agreed,40.0,0.27
NEG00696,BID00578,TENDER00434,VEN01960,Vendor 1960,Commercial Terms,Civil Works,2025-06-24,,197,Counter Offer Made,Ongoing,513410904.27,462121794.4,462683701.54,,,,2,10,6,5,1,Compromising,Senior Manager,Sales Head,4,3,None,Faster Delivery,Email,High,Medium,,,Delivery Timeline,True,False,,False,Low,High,Favorable,True,6,47.4,2026-01-11,2026-01-06,Awaiting management approval,83.33,9.88
NEG00697,BID00907,TENDER00081,VEN00204,Vendor 204,Quality Standards,Electrical Work,2025-10-18,2025-11-03,16,Failed,Failed,620226839.79,537785029.44,603239066.08,,,,1,7,5,4,1,Win-Win,Commercial Manager,Account Manager,3,2,None,None,In-Person Meeting,Medium,High,49.14,23.63,None,True,True,580365938.29,False,High,Low,Neutral,True,2,88.36,,2026-01-07,,80.0,2.74
NEG00698,BID00218,TENDER00296,VEN00491,Vendor 491,Contract Duration,Material Supply,2025-09-20,,109,Initiated,Ongoing,404988214.28,375598506.14,393868282.27,,,,1,3,14,9,5,Win-Win,Procurement Head,Business Development Manager,4,4,None,None,Video Conference,Medium,Medium,,,Price Gap Too Large,False,False,,False,Medium,High,Favorable,False,0,53.17,,2026-01-05,Positive discussions,64.29,2.75
NEG00699,BID00465,TENDER00001,VEN00586,Vendor 586,Warranty Terms,Material Supply,2025-10-29,2025-11-13,15,Failed,Failed,755754845.01,711706143.37,747309842.77,,,,3,10,14,7,7,Accommodating,Contracts Manager,Director - Sales,4,3,None,None,In-Person Meeting,High,Low,47.6,40.1,Payment Terms Dispute,False,False,,False,High,High,Favorable,False,0,83.54,,2026-01-01,BAFO requested,50.0,1.12
NEG00700,BID00138,TENDER00065,VEN00055,Vendor 55,Commercial Terms,Equipment Supply,2025-03-29,2025-05-24,56,Finalized,Successful,889432435.45,782674464.77,877356788.58,853615748.93,35816686.53,4.03,8,8,5,2,3,Assertive,Procurement Head,Business Development Manager,2,4,Flexible Delivery,None,Mixed (Multiple Modes),Medium,High,88.98,66.13,None,True,True,853615748.93,False,High,Low,Unfavorable,True,2,26.07,,2026-01-03,Delivery schedule revised,40.0,1.36
NEG00701,BID01326,TENDER00263,VEN00753,Vendor 753,Scope of Work,Material Supply,2025-04-27,,255,Initiated,Ongoing,129598643.1,119411321.44,126922051.57,,,,1,4,8,6,2,Win-Win,Commercial Manager,Director - Sales,2,2,None,Faster Delivery,Video Conference,Critical,Very High,,,None,False,False,,False,Low,Medium,Volatile,False,0,34.13,,2026-01-04,,75.0,2.07
NEG00702,BID01642,TENDER00350,VEN01018,Vendor 1018,Scope of Work,HVAC Systems,2025-03-21,,292,On Hold,Ongoing,822102520.4,699984808.12,800356257.81,,,,1,3,3,2,1,Competitive,Contracts Manager,Senior Sales Manager,5,4,Advance Payment,Better Quality,Email,Medium,High,,,Delivery Timeline,True,True,775956653.12,False,Medium,High,Neutral,True,5,68.01,2026-01-12,2026-01-01,Payment terms agreed,66.67,2.65
NEG00703,BID00644,TENDER00477,VEN01539,Vendor 1539,Scope of Work,Consultancy,2025-06-10,,211,On Hold,Partially Successful,297168827.45,269196717.36,292050336.48,,,,3,10,3,1,2,Win-Win,Contracts Manager,Sales Head,3,4,Reduced Penalty,None,Phone Call,High,Very High,71.47,48.57,None,False,False,,True,High,Critical,Volatile,True,6,28.34,2026-01-20,2026-01-07,Payment terms agreed,33.33,1.72
NEG00704,BID01258,TENDER00226,VEN01197,Vendor 1197,Payment Terms,Electrical Work,2025-01-21,,351,Counter Offer Made,Ongoing,883468928.6,762745307.45,872218694.61,,,,4,1,3,1,2,Best and Final Offer,General Manager,Regional Manager,4,3,Reduced Penalty,Better Quality,Mixed (Multiple Modes),Low,Medium,,,Technical Requirements,False,False,,False,High,Low,Volatile,True,3,39.21,2026-01-09,2026-01-05,Positive discussions,33.33,1.27
NEG00705,BID00192,TENDER00150,VEN00928,Vendor 928,Penalty Clauses,Equipment Supply,2025-09-04,,125,Escalated,Partially Successful,1368805401.04,1212062443.72,1307856933.16,,,,3,4,10,5,5,Competitive,General Manager,Director - Sales,3,4,Extended Payment Terms,None,Phone Call,High,Low,51.68,48.46,Technical Requirements,True,True,1289093963.14,False,Medium,High,Neutral,False,0,24.51,,2026-01-04,Escalation required,50.0,4.45
NEG00706,BID00420,TENDER00386,VEN00436,Vendor 436,Scope of Work,Consultancy,2025-01-26,2025-02-23,28,Cancelled,Cancelled,597444341.79,566201529.84,545652399.05,,,,4,10,14,6,8,Win-Win,General Manager,Sales Head,4,4,None,None,Email,Medium,High,,,None,False,False,,False,High,Critical,Unfavorable,True,2,97.34,,2026-01-03,Awaiting management approval,42.86,8.67
NEG00707,BID01274,TENDER00190,VEN01564,Vendor 1564,Technical Specification,Material Supply,2025-06-29,,192,In Progress,Ongoing,97422569.12,86188929.77,87687439.01,,,,3,9,10,5,5,Compromising,Senior Manager,Sales Head,6,1,Extended Payment Terms,Price Reduction,Video Conference,High,High,,,None,True,False,,False,Low,High,Volatile,False,0,65.74,2026-01-11,2026-01-06,Payment terms agreed,50.0,9.99
NEG00708,BID01408,TENDER00110,VEN01708,Vendor 1708,Warranty Terms,Material Supply,2025-04-14,,268,Counter Offer Made,Ongoing,652590137.14,613237136.19,637265522.53,,,,4,9,3,1,2,Compromising,Contracts Manager,Account Manager,4,4,Extended Payment Terms,None,Phone Call,High,Low,,,None,False,False,,False,High,Low,Favorable,True,3,65.54,2026-01-16,2026-01-06,,33.33,2.35
NEG00709,BID00830,TENDER00460,VEN01242,Vendor 1242,Penalty Clauses,Material Supply,2025-05-04,2025-06-16,43,Finalized,Successful,716640398.63,649567769.73,706233853.28,677553108.08,39087290.55,5.45,8,9,12,8,4,Accommodating,Procurement Head,Sales Head,3,2,Flexible Delivery,None,Mixed (Multiple Modes),High,Low,84.29,61.25,None,True,False,,False,Low,High,Neutral,False,0,10.7,,2026-01-06,Escalation required,66.67,1.45
NEG00710,BID01205,TENDER00179,VEN00865,Vendor 865,Warranty Terms,Consultancy,2025-01-10,,362,Awaiting Response,Ongoing,192453612.9,175717509.61,188062295.48,,,,2,6,9,6,3,Compromising,Commercial Manager,Director - Sales,6,1,None,Additional Features,Phone Call,Critical,Medium,,,None,False,False,,False,Medium,Critical,Neutral,True,8,65.0,2026-01-14,2026-01-07,Price gap narrowing,66.67,2.28
NEG00711,BID00311,TENDER00404,VEN01056,Vendor 1056,Warranty Terms,Material Supply,2025-10-18,,81,Escalated,Ongoing,905902632.96,818752452.97,889168310.01,,,,3,6,8,6,2,Compromising,Procurement Head,Senior Sales Manager,4,4,Advance Payment,None,Mixed (Multiple Modes),Critical,Low,,,None,False,False,,False,Low,Low,Volatile,True,7,63.69,,2025-12-31,,75.0,1.85
NEG00712,BID01568,TENDER00425,VEN00459,Vendor 459,Penalty Clauses,Equipment Supply,2025-05-04,,248,In Progress,Ongoing,4070111611.02,3675659711.92,3972470099.12,,,,1,1,5,2,3,Best and Final Offer,Director - Procurement,Regional Manager,6,1,Flexible Delivery,Better Quality,Video Conference,Critical,Low,,,None,True,True,3887670254.47,False,Medium,Medium,Unfavorable,False,0,49.55,2026-01-12,2026-01-07,,40.0,2.4
NEG00713,BID00715,TENDER00379,VEN01349,Vendor 1349,Quality Standards,Consultancy,2025-05-11,2025-06-27,47,Finalized,Successful,139238883.33,123657445.69,133243969.84,135908363.66,3330519.66,2.39,7,7,4,2,2,Assertive,General Manager,Director - Sales,5,4,Flexible Delivery,None,Phone Call,High,Very High,85.72,67.04,None,False,False,,True,Low,High,Neutral,True,8,25.19,,2026-01-01,Awaiting management approval,50.0,4.31
NEG00714,BID01398,TENDER00365,VEN00747,Vendor 747,Payment Terms,Consultancy,2025-02-21,,320,In Progress,Ongoing,240276216.41,211573839.42,233704014.27,,,,3,7,3,1,2,Collaborative,Director - Procurement,Senior Sales Manager,2,1,None,None,Video Conference,High,Low,,,None,False,False,,False,Medium,Low,Favorable,False,0,58.35,2026-01-08,2026-01-01,Awaiting management approval,33.33,2.74
NEG00715,BID00019,TENDER00016,VEN01033,Vendor 1033,Price Negotiation,Equipment Supply,2025-06-15,2025-07-04,19,Failed,Cancelled,2068920765.24,1847169575.7,2023093395.4,,,,5,2,6,3,3,Best and Final Offer,Director - Procurement,Business Development Manager,6,2,None,Free Training,Phone Call,Critical,High,,,None,True,False,,False,High,Critical,Neutral,False,0,99.7,,2026-01-03,Delivery schedule revised,50.0,2.22
NEG00716,BID01391,TENDER00426,VEN00492,Vendor 492,Delivery Schedule,Civil Works,2025-09-22,2025-11-20,59,Finalized,Successful,364914641.5,310363020.93,355485711.34,344989191.68,19925449.82,5.46,3,3,9,6,3,Assertive,Commercial Manager,Regional Manager,4,1,None,Extended Warranty,Phone Call,Critical,Low,90.68,82.04,None,True,False,,False,Low,Low,Unfavorable,False,0,23.7,,2026-01-06,Payment terms agreed,66.67,2.58
NEG00717,BID01207,TENDER00013,VEN01146,Vendor 1146,Warranty Terms,Electrical Work,2025-09-22,,107,Awaiting Response,Ongoing,832706437.16,749809906.03,831566257.67,,,,1,7,6,5,1,Win-Win,General Manager,Senior Sales Manager,6,2,None,None,Video Conference,Medium,Low,,,Price Gap Too Large,True,True,807494854.72,False,Low,Low,Volatile,True,7,30.14,2026-01-17,2026-01-07,Technical clarifications needed,83.33,0.14
NEG00718,BID00356,TENDER00270,VEN01319,Vendor 1319,Payment Terms,HVAC Systems,2025-01-14,,358,On Hold,Ongoing,4783276850.39,4513275719.48,4775144103.53,,,,2,7,6,4,2,Competitive,Contracts Manager,Senior Sales Manager,3,1,None,None,Phone Call,Medium,Low,,,None,True,False,,False,Low,High,Unfavorable,False,0,65.77,2026-01-16,2025-12-31,Technical clarifications needed,66.67,0.17
NEG00719,BID01735,TENDER00002,VEN01786,Vendor 1786,Warranty Terms,Material Supply,2025-11-30,2025-12-05,5,Cancelled,Failed,993832765.05,858357045.49,993220906.98,,,,2,9,10,9,1,Best and Final Offer,Director - Procurement,Director - Sales,6,1,Additional Services,Extended Warranty,In-Person Meeting,Medium,Low,40.02,38.19,None,False,False,,False,High,Low,Favorable,False,0,96.25,,2025-12-31,Delivery schedule revised,90.0,0.06
NEG00720,BID01414,TENDER00444,VEN00202,Vendor 202,Penalty Clauses,Consultancy,2025-05-06,,246,Awaiting Response,Ongoing,428222054.81,368359097.15,422347184.16,,,,4,3,11,10,1,Collaborative,Senior Manager,Account Manager,5,4,Extended Payment Terms,None,Phone Call,High,Low,,,None,False,False,,False,Medium,Low,Neutral,False,0,55.74,2026-01-14,2026-01-01,Good progress made,90.91,1.37
NEG00721,BID01674,TENDER00167,VEN00347,Vendor 347,Delivery Schedule,Civil Works,2025-05-14,,238,In Progress,Ongoing,724581069.09,646055897.04,684908839.9,,,,2,8,10,6,4,Compromising,Contracts Manager,Account Manager,5,3,None,None,Mixed (Multiple Modes),Critical,Low,,,Delivery Timeline,True,False,,False,Low,High,Favorable,False,0,34.37,2026-01-08,2026-01-02,Delivery schedule revised,60.0,5.48
NEG00722,BID00989,TENDER00283,VEN01194,Vendor 1194,Payment Terms,MEP Installation,2025-10-27,,72,In Progress,Ongoing,3156040845.87,2698728933.05,3098898993.96,,,,4,1,7,4,3,Competitive,General Manager,Sales Head,6,2,None,Free Training,In-Person Meeting,High,Low,,,None,False,False,,False,Medium,High,Volatile,True,7,39.32,2026-01-16,2026-01-05,Vendor firm on pricing,57.14,1.81
NEG00723,BID01208,TENDER00101,VEN00037,Vendor 37,Technical Specification,MEP Installation,2025-10-22,,77,Initiated,Partially Successful,2029529309.65,1925375335.18,1992475687.32,,,,3,4,9,6,3,Collaborative,Director - Procurement,Sales Head,5,2,Advance Payment,Extended Warranty,Video Conference,Medium,High,59.61,67.16,None,False,False,,False,Low,Low,Neutral,False,0,23.56,,2026-01-01,Delivery schedule revised,66.67,1.83
NEG00724,BID00285,TENDER00133,VEN01438,Vendor 1438,Commercial Terms,Consultancy,2025-07-04,,187,Initiated,Partially Successful,277257121.33,237188179.89,255925631.99,,,,4,6,15,11,4,Best and Final Offer,General Manager,Sales Head,5,4,None,None,Mixed (Multiple Modes),High,High,63.57,57.32,None,False,False,,False,Medium,High,Neutral,False,0,9.91,,2026-01-03,Good progress made,73.33,7.69
NEG00725,BID00780,TENDER00336,VEN00879,Vendor 879,Penalty Clauses,Construction Services,2025-07-09,2025-07-31,22,Cancelled,Failed,1869461230.73,1679876673.79,1862315079.28,,,,3,7,8,6,2,Win-Win,Commercial Manager,Senior Sales Manager,5,3,Advance Payment,Better Quality,Video Conference,Medium,Low,24.63,45.82,Payment Terms Dispute,False,False,,False,High,Low,Unfavorable,True,3,95.46,,2026-01-01,,75.0,0.38
NEG00726,BID01580,TENDER00412,VEN01250,Vendor 1250,Penalty Clauses,Material Supply,2025-02-04,2025-03-07,31,Finalized,Successful,837664707.87,774687211.3,837046429.84,820751428.88,16913278.99,2.02,7,6,8,2,6,Best and Final Offer,Director - Procurement,Sales Head,2,2,Reduced Penalty,None,In-Person Meeting,Medium,Medium,83.9,81.98,None,False,False,,False,Medium,High,Neutral,True,6,1.37,,2025-12-31,BAFO requested,25.0,0.07
NEG00727,BID00466,TENDER00469,VEN01513,Vendor 1513,Quality Standards,Equipment Supply,2025-03-10,,303,Initiated,Ongoing,1916295250.6,1698807961.91,1826912235.06,,,,1,1,8,5,3,Competitive,Senior Manager,Business Development Manager,4,3,None,None,Video Conference,Critical,High,,,Price Gap Too Large,False,False,,False,Low,High,Neutral,True,3,66.35,,2026-01-03,Positive discussions,62.5,4.66
NEG00728,BID01581,TENDER00351,VEN01407,Vendor 1407,Contract Duration,Material Supply,2025-09-14,,115,In Progress,Ongoing,763066948.33,677569833.84,706942565.09,,,,1,6,13,7,6,Competitive,Commercial Manager,Business Development Manager,3,4,None,Extended Warranty,Phone Call,Medium,Low,,,None,False,False,,False,Medium,Low,Favorable,False,0,49.84,2026-01-10,2026-01-04,Escalation required,53.85,7.36
NEG00729,BID01135,TENDER00367,VEN01387,Vendor 1387,Warranty Terms,HVAC Systems,2025-08-10,,150,Initiated,Ongoing,2039996808.73,1921626602.5,2005197862.91,,,,2,8,10,7,3,Compromising,Procurement Head,Sales Head,2,4,Reduced Penalty,Free Training,Video Conference,Critical,Low,,,None,True,False,,False,Medium,Medium,Neutral,False,0,40.01,,2026-01-05,Good progress made,70.0,1.71
NEG00730,BID01733,TENDER00045,VEN01368,Vendor 1368,Warranty Terms,Consultancy,2025-06-29,2025-07-20,21,Finalized,Successful,965156567.11,847490296.22,926331296.71,902845757.35,62310809.76,6.46,2,7,11,5,6,Best and Final Offer,Senior Manager,Sales Head,3,1,None,Additional Features,Phone Call,Medium,Low,82.72,67.02,None,False,False,,False,Medium,Low,Neutral,False,0,28.49,,2025-12-31,Delivery schedule revised,45.45,4.02
NEG00731,BID01928,TENDER00031,VEN00637,Vendor 637,Warranty Terms,Civil Works,2025-01-07,,365,On Hold,Partially Successful,793874251.08,705313983.8,773459901.84,,,,4,9,5,4,1,Collaborative,General Manager,Sales Head,2,3,None,Faster Delivery,Mixed (Multiple Modes),Medium,Low,66.44,61.26,None,False,False,,False,Low,Critical,Unfavorable,False,0,1.39,2026-01-17,2026-01-05,,80.0,2.57
NEG00732,BID01133,TENDER00090,VEN01609,Vendor 1609,Resource Allocation,Material Supply,2025-11-13,2026-01-01,49,Finalized,Successful,284000676.82,266037218.75,278642311.98,269230794.44,14769882.38,5.2,6,4,8,4,4,Competitive,Procurement Head,Senior Sales Manager,2,2,None,None,Email,Medium,Low,83.08,78.45,None,True,True,269230794.44,False,Low,Critical,Volatile,True,7,19.28,,2026-01-07,Payment terms agreed,50.0,1.89
NEG00733,BID00836,TENDER00076,VEN01400,Vendor 1400,Commercial Terms,MEP Installation,2025-01-27,2025-02-19,23,Agreement Reached,Successful,4712574363.53,4191855328.8,4681790781.05,4564287891.64,148286471.89,3.15,5,9,4,3,1,Best and Final Offer,Commercial Manager,Account Manager,5,2,None,Additional Features,In-Person Meeting,Medium,Medium,74.7,77.81,None,True,False,,False,Medium,Medium,Volatile,False,0,23.34,,2026-01-07,Good progress made,75.0,0.65
NEG00734,BID00736,TENDER00071,VEN01157,Vendor 1157,Penalty Clauses,Consultancy,2025-05-02,,250,Escalated,Ongoing,50929882.15,45106206.38,50310865.38,,,,3,3,7,3,4,Best and Final Offer,Commercial Manager,Sales Head,5,2,None,Extended Warranty,In-Person Meeting,Medium,Low,,,Scope Ambiguity,False,False,,False,High,Low,Neutral,False,0,50.12,,2026-01-01,BAFO requested,42.86,1.22
NEG00735,BID00097,TENDER00122,VEN01329,Vendor 1329,Price Negotiation,Electrical Work,2026-01-02,2026-01-27,25,Failed,Cancelled,624357630.62,548259262.41,613270667.66,,,,3,4,14,5,9,Competitive,Director - Procurement,Senior Sales Manager,6,2,Additional Services,Price Reduction,In-Person Meeting,High,Medium,,,None,False,False,,False,High,Low,Neutral,True,4,87.51,,2026-01-03,Good progress made,35.71,1.78
NEG00736,BID00328,TENDER00077,VEN00006,Vendor 6,Technical Specification,Material Supply,2025-04-07,2025-05-06,29,Cancelled,Failed,674657236.19,629518688.37,616572627.94,,,,1,4,4,3,1,Win-Win,Senior Manager,Account Manager,6,1,Advance Payment,None,In-Person Meeting,Medium,Very High,49.71,42.15,None,False,False,,False,High,Critical,Volatile,False,0,83.68,,2026-01-07,Vendor firm on pricing,75.0,8.61
NEG00737,BID00725,TENDER00067,VEN00166,Vendor 166,Performance Guarantee,MEP Installation,2025-12-12,,26,Counter Offer Made,Ongoing,4849356194.08,4163984687.75,4766970715.4,,,,3,1,13,8,5,Best and Final Offer,Procurement Head,Senior Sales Manager,6,3,Extended Payment Terms,None,Phone Call,Critical,Low,,,Quality Standards,True,False,,False,Medium,High,Unfavorable,False,0,46.81,2026-01-20,2026-01-05,BAFO requested,61.54,1.7
NEG00738,BID01264,TENDER00203,VEN00705,Vendor 705,Warranty Terms,Construction Services,2025-11-09,2025-11-30,21,Failed,Failed,1280071673.8,1158014340.2,1250745002.97,,,,5,7,6,4,2,Accommodating,Commercial Manager,Director - Sales,5,2,None,None,Phone Call,Low,Medium,30.9,26.22,None,False,False,,False,High,Low,Neutral,True,3,93.75,,2026-01-01,Technical clarifications needed,66.67,2.29
NEG00739,BID01969,TENDER00036,VEN00619,Vendor 619,Performance Guarantee,Construction Services,2025-06-25,,196,In Progress,Ongoing,516635759.84,468885032.24,465007252.03,,,,1,3,15,5,10,Best and Final Offer,Senior Manager,Director - Sales,4,2,None,Price Reduction,Email,Critical,Medium,,,Scope Ambiguity,False,False,,False,High,High,Volatile,True,8,40.01,2026-01-11,2026-01-01,Payment terms agreed,33.33,9.99
